time_stamp	time	cpu_freq	cpu	cpu_user_time	cpu_system_time	cpu_idle_time	memory	net_sent	net_recv	net_upload_rate	net_download_rate	temp	wifi_freq	bit_rate	link_quality	link_quality_max	signal_level	gpu	gpu_mem	state	net
28-4-2022 22:29:37	1651199377.9407926	1200.0	12.4	701570.99	51075.08	2843471.57	22.8	173897342	4113170153	0.0	0.0	52.582	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:29:44	1651199384.0442333	1200.0	46.3	701576.34	51077.12	2843484.98	32.5	174002918	4113210836	0.00017297784008131974	6.665584477559608e-05	54.53	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:29:49	1651199389.0499783	1200.0	94.2	701589.16	51080.69	2843487.32	41.7	174161655	4114246540	0.00031710964519831187	0.0020690307109903325	55.991	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:29:54	1651199394.052199	1200.0	72.4	701601.03	51082.93	2843493.02	45.7	174220368	4114422651	0.00011737387119692191	0.000352065638450788	57.452	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:29:59	1651199399.0564077	1200.0	63.2	701612.72	51086.09	2843497.33	45.5	174341401	4116556004	0.00024186240974430006	0.00426311747552512	57.452	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:30:4	1651199404.0604944	1200.0	73.7	701625.56	51089.86	2843500.44	46.6	174473999	4119260058	0.00026497941997919735	0.005403691311425727	57.452	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:30:9	1651199409.0641499	1200.0	70.7	701638.2	51092.21	2843504.97	47.8	174563316	4119734493	0.00017850349846084586	0.0009481768005225367	57.939	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:30:14	1651199414.0681732	1200.0	80.6	701652.32	51094.71	2843507.83	49.5	174686474	4122286318	0.00024611795805825075	0.005099546585053311	57.939	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:30:19	1651199419.0721629	1200.0	82.7	701665.76	51096.96	2843511.64	49.4	174752399	4122492184	0.00013174487558612546	0.00041140372479959503	58.913	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:30:24	1651199424.0763037	1200.0	72.8	701678.91	51099.09	2843516.12	50.2	174779918	4122520873	5.4992456854312625e-05	5.7330520538296266e-05	58.426	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:30:29	1651199429.080345	1200.0	49.5	701690.65	51100.91	2843522.15	50.2	174793666	4122526987	2.7473794608182492e-05	1.221812483520714e-05	58.426	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:30:34	1651199434.084187	1200.0	52.7	701700.47	51103.19	2843529.52	48.5	174807288	4122531115	2.722308115611883e-05	8.249660770258297e-06	58.426	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:30:39	1651199439.0881684	1200.0	51.8	701709.77	51104.98	2843538.12	48.1	174828335	4122552013	4.2060508463343173e-05	4.176274556311805e-05	57.939	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:30:44	1651199444.0921242	1200.0	50.8	701719.04	51106.76	2843546.67	48.0	174833815	4122559335	1.0951335651343961e-05	1.4632423291813957e-05	58.426	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:30:49	1651199449.0962243	1200.0	53.3	701727.64	51108.4	2843556.29	47.9	174854491	4122566570	4.131811844621089e-05	1.4458144078077759e-05	58.913	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:30:54	1651199454.1002684	1200.0	50.6	701736.18	51109.94	2843565.95	48.0	174855300	4122567699	1.6166924010988502e-06	2.2561751802726847e-06	57.939	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:30:59	1651199459.1041496	1200.0	68.7	701744.63	51111.5	2843575.82	48.4	174880070	4123171152	4.950157473873273e-05	0.0012059698740739797	58.913	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:31:4	1651199464.1081314	1200.0	46.7	701755.28	51113.82	2843582.64	48.1	174895874	4124387356	3.1582848501547605e-05	0.002430472455009884	57.939	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:31:9	1651199469.1122744	1200.0	47.5	701763.44	51115.5	2843592.59	48.2	174908039	4124759680	2.4309856854316833e-05	0.000744031495555007	58.426	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:31:14	1651199474.1161752	1200.0	45.4	701773.21	51117.68	2843600.12	48.6	175923623	4124795697	0.0020295846129182835	7.197784624755591e-05	59.4	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:31:19	1651199479.1201801	1200.0	52.0	701780.95	51119.43	2843610.25	46.0	175929125	4125333154	1.0995192948763213e-05	0.0010740536925960432	57.939	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:31:24	1651199484.12432	1200.0	44.6	701788.71	51121.04	2843620.42	45.8	175931109	4125335236	3.964717293211016e-06	4.1605551433797054e-06	58.426	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:31:29	1651199489.1281934	1200.0	48.0	701796.38	51122.48	2843631.02	45.8	175932075	4125336803	1.9305044967625425e-06	3.1315740646241245e-06	58.913	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:31:34	1651199494.13218	1200.0	44.0	701804.0	51123.96	2843641.61	45.9	175939976	4125881353	1.578941079626444e-05	0.0010882323312372867	58.913	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:31:39	1651199499.1361687	1200.0	45.3	701811.38	51125.46	2843652.48	45.9	175941911	4125883407	3.866915173966386e-06	4.104725461150882e-06	59.4	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:31:44	1651199504.1367543	1000.0	46.2	701818.88	51127.0	2843663.13	45.9	175945338	4125885930	6.853197413785541e-06	5.045409126052209e-06	59.4	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:31:49	1651199509.1407998	1200.0	43.7	701826.8	51128.5	2843673.14	46.1	175960104	4128034276	2.9508125055983072e-05	0.004293218368652377	58.913	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:31:54	1651199514.1420972	1200.0	43.1	701833.94	51130.02	2843683.95	46.0	175961430	4128035498	2.6513119983723096e-06	2.4433659592842855e-06	58.426	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:31:59	1651199519.1449103	1200.0	46.2	701841.51	51131.37	2843694.65	46.1	175963881	4128038321	4.899243586774809e-06	5.642825232747975e-06	59.887	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:32:4	1651199524.1500995	1200.0	43.9	701849.22	51132.97	2843705.07	46.2	175970979	4128577660	1.4181282153793463e-05	0.0010775596697020023	57.939	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:32:9	1651199529.1509933	1200.0	42.7	701856.71	51134.48	2843715.87	46.1	175972651	4128579037	3.3434023125043115e-06	2.753507765740692e-06	58.913	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:32:14	1651199534.1540837	1200.0	44.4	701865.48	51136.52	2843724.26	46.7	175984178	4128599357	2.3039759670026643e-05	4.061489689380943e-05	58.913	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:32:19	1651199539.1581373	1200.0	45.0	701873.03	51138.09	2843734.63	46.8	175994284	4129141589	2.0195627030812366e-05	0.0010835855171355087	59.4	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:32:24	1651199544.1625419	1200.0	48.1	701880.54	51139.59	2843745.11	46.6	175994284	4129141804	0.0	4.2962154253116985e-07	59.4	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:32:29	1651199549.1642292	1200.0	45.1	701888.35	51141.0	2843755.46	46.4	175997278	4129151508	5.985979985220175e-06	1.94014528311879e-05	60.374	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:32:34	1651199554.168213	1200.0	45.3	701895.79	51142.46	2843766.29	46.4	175997278	4129151938	0.0	8.593153429000607e-07	59.4	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:32:39	1651199559.1721506	1200.0	45.7	701903.42	51143.83	2843777.0	46.3	175999535	4129152886	4.5104478227500656e-06	1.8945079911240862e-06	59.4	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:32:44	1651199564.176151	1200.0	45.7	701910.9	51145.28	2843787.84	46.2	176000467	4129154519	1.8625098336935262e-06	3.263389011181897e-06	59.4	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:32:49	1651199569.1821408	1200.0	44.9	701918.46	51146.68	2843798.47	46.2	176000575	4129155075	2.1574155068503094e-07	1.1106694646377519e-06	60.374	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:32:54	1651199574.1842217	1200.0	57.0	701927.22	51148.76	2843806.68	47.1	176001078	4129155734	1.0055814936029355e-06	1.3174516983783986e-06	60.374	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:32:59	1651199579.1882	1200.0	48.2	701936.27	51151.5	2843813.76	46.3	176002283	4129157826	2.408084006798866e-06	4.180673644998529e-06	60.374	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:33:4	1651199584.192213	1200.0	45.3	701943.56	51152.99	2843824.63	46.4	176002283	4129158041	0.0	4.296551534870389e-07	59.4	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:33:9	1651199589.1963756	1200.0	46.3	701951.31	51154.48	2843835.27	46.3	176002391	4129158597	2.1582032742040477e-07	1.1110750189420839e-06	59.887	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:33:14	1651199594.2001555	1200.0	43.7	701958.66	51155.93	2843846.27	46.3	176002391	4129159027	0.0	8.593503503582678e-07	59.4	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:33:19	1651199599.204376	1200.0	45.2	701966.04	51157.32	2843857.31	46.3	176003460	4129160007	2.1361968423603314e-06	1.958346964932764e-06	59.4	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:33:24	1651199604.2068133	1200.0	44.7	701973.42	51158.91	2843868.11	46.4	176003460	4129160437	0.0	8.595809795211008e-07	58.426	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:33:29	1651199609.211052	1200.0	51.6	701981.25	51160.47	2843878.42	46.3	176004545	4129161896	2.1681620033218833e-06	2.9155284450199337e-06	59.887	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:33:34	1651199614.2121637	1200.0	44.4	701988.58	51161.96	2843889.45	46.3	176004545	4129162111	0.0	4.299044111123554e-07	59.887	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:33:39	1651199619.2162988	1200.0	45.6	701996.07	51163.58	2843900.25	46.3	176004653	4129162667	2.1582150992068937e-07	1.1110811066287342e-06	60.374	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:33:44	1651199624.220258	1200.0	52.9	702003.81	51165.21	2843910.63	46.4	176013978	4129182999	1.8635243946982213e-05	4.063182626595628e-05	58.913	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:33:49	1651199629.2241628	1200.0	45.0	702011.24	51166.74	2843921.6	46.3	176014086	4129183340	2.1583144343468793e-07	6.814677982521165e-07	58.913	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:33:54	1651199634.2281837	1200.0	47.7	702018.89	51168.1	2843932.4	46.3	176016035	4129185404	3.894867802358305e-06	4.1246829882337305e-06	59.887	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:33:59	1651199639.2326276	1200.0	48.6	702027.5	51169.96	2843941.71	46.9	176043096	4132772067	5.4073940337469575e-05	0.007166956175773609	59.4	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:34:4	1651199644.236163	1200.0	46.1	702035.0	51171.49	2843952.42	46.9	176069414	4132774749	5.259880979387171e-05	5.360210041308759e-06	58.913	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:34:9	1651199649.2402325	1200.0	45.0	702042.22	51172.96	2843963.42	46.9	176069522	4132775305	2.1582433769130456e-07	1.11109566441079e-06	59.887	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:34:14	1651199654.2441523	1200.0	46.1	702050.02	51174.48	2843973.73	47.1	176079526	4133325697	1.9992326656219724e-05	0.0010999216966183613	59.4	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:34:19	1651199659.2463207	1200.0	44.1	702057.8	51175.74	2843984.43	47.1	176079568	4133326359	8.396358638676703e-08	1.323426052096185e-06	60.374	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:34:24	1651199664.2503026	1200.0	43.6	702065.18	51177.12	2843995.42	47.1	176079961	4133327209	7.853745546132757e-07	1.6986472555248965e-06	59.4	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:34:29	1651199669.2521636	1200.0	43.5	702072.6	51178.4	2844006.31	47.1	176080868	4133328387	1.813325045809384e-06	2.355123378129498e-06	59.4	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:34:34	1651199674.2562184	1200.0	43.4	702080.1	51179.82	2844016.96	47.1	176080934	4133328883	1.3189304042155984e-07	9.911961825620255e-07	59.4	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:34:39	1651199679.2602825	1200.0	43.5	702087.37	51181.03	2844028.03	47.2	176081806	4133329840	1.7425835990891421e-06	1.912445532486593e-06	59.4	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:34:44	1651199684.2642167	1200.0	48.0	702094.95	51182.43	2844038.74	47.3	176086464	4133849570	9.308675664084765e-06	0.0010386427657567143	59.887	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:34:49	1651199689.2681656	1200.0	50.3	702102.8	51183.76	2844049.17	47.3	176095368	4133853557	1.7793946601030688e-05	7.967707221283621e-06	59.887	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:34:54	1651199694.272163	1200.0	44.0	702110.42	51185.07	2844059.9	47.3	176095605	4133854009	4.736213562174634e-07	9.03277860802926e-07	58.913	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:34:59	1651199699.2765474	1200.0	44.4	702117.86	51186.31	2844070.84	47.3	176097145	4133856314	3.077301503436651e-06	4.605961016507455e-06	59.4	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:35:4	1651199704.2805843	1200.0	44.8	702125.88	51187.63	2844081.08	46.9	176097321	4133856810	3.517160312728161e-07	9.911997244961182e-07	58.913	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:35:9	1651199709.2841816	1200.0	43.3	702134.35	51189.17	2844090.61	45.9	176098455	4133857698	2.2663694561789118e-06	1.7747231720342802e-06	59.4	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:35:14	1651199714.2882774	1200.0	43.4	702142.27	51190.5	2844100.98	45.8	176104751	4134384755	1.2581693598064368e-05	0.0010532512202533373	59.887	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:35:19	1651199719.292167	1200.0	47.2	702149.86	51191.77	2844111.68	45.8	176105623	4134385884	1.7426443757845617e-06	2.2562448397485897e-06	59.887	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:35:24	1651199724.2961571	1200.0	43.6	702157.41	51193.08	2844122.39	45.9	176106082	4134386465	9.172679883454823e-07	1.161073423156264e-06	59.4	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:35:29	1651199729.300187	1200.0	42.0	702164.67	51194.34	2844133.41	45.9	176106991	4134387858	1.8165358759922077e-06	2.783756298412701e-06	59.887	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:35:34	1651199734.3041596	1200.0	42.4	702172.01	51195.64	2844144.42	45.9	176107057	4134388354	1.3189520845588247e-07	9.9121247566845e-07	59.4	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:35:39	1651199739.3081505	1200.0	46.2	702179.55	51197.01	2844155.03	46.0	176107099	4134388629	8.393300654427792e-08	5.495613523732483e-07	59.887	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:35:44	1651199744.308671	1200.0	45.2	702187.02	51198.42	2844165.62	46.0	176113722	4134948656	1.3244621320326696e-05	0.0011199374217361617	60.374	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:35:49	1651199749.312158	1200.0	43.4	702194.12	51199.67	2844176.67	46.0	176113764	4134948931	8.394145737859633e-08	5.496166852169998e-07	59.887	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:35:54	1651199754.3161898	1200.0	44.1	702201.89	51201.02	2844187.04	46.3	176123646	4136580099	1.9748076501196136e-05	0.003259707594647146	60.374	0	0	0	0	0	0	0	"stream"	
28-4-2022 22:35:59	1651199759.3201602	1200.0	44.8	702209.48	51202.34	2844197.54	46.3	176127729	4136588589	8.159520712927228e-06	1.6966527272288063e-05	59.887	0	0	0	0	0	0	0	"stream"	
