time_stamp	time	cpu_freq	cpu	cpu_user_time	cpu_system_time	cpu_idle_time	memory	net_sent	net_recv	net_upload_rate	net_download_rate	temp	wifi_freq	bit_rate	link_quality	link_quality_max	signal_level	gpu	gpu_mem	state	net
12-5-2022 18:23:43	1652394223.979765	1200.0	37.5	930101.54	74769.14	7358030.25	24.2	599404062	6090555112	0.0	0.0	63.296	0	0	0	0	0	0	0	"mining"	
12-5-2022 18:23:50	1652394230.0402822	1200.0	17.3	930102.22	74769.6	7358048.67	24.1	599466276	6090565806	0.00010265460324004435	1.7645358392789958e-05	62.809	0	0	0	0	0	0	0	"mining"	
12-5-2022 18:23:55	1652394235.0442982	800.0	25.1	930102.24	74769.67	7358064.69	23.8	599466276	6090566021	0.0	4.2965490783369297e-07	62.809	0	0	0	0	0	0	0	"mining"	
12-5-2022 18:24:0	1652394240.0483124	900.0	25.2	930102.29	74769.74	7358079.69	23.9	599466318	6090566879	8.393261463963091e-08	1.7146234133524601e-06	61.835	0	0	0	0	0	0	0	"mining"	
12-5-2022 18:24:5	1652394245.052125	1200.0	99.8	930116.36	74769.91	7358082.86	25.0	599470839	6090578689	9.035110635081978e-06	2.3602003229444407e-05	67.192	0	0	0	0	0	0	0	"mining"	
12-5-2022 18:24:10	1652394250.0561204	1200.0	99.5	930133.68	74770.0	7358083.14	25.0	599471226	6090579321	7.733820030399826e-07	1.2629907646544418e-06	68.653	0	0	0	0	0	0	0	"mining"	
12-5-2022 18:24:15	1652394255.0621858	1200.0	99.5	930151.03	74770.05	7358083.24	25.0	599471572	6090580042	6.911615700558557e-07	1.440252867081711e-06	69.627	0	0	0	0	0	0	0	"mining"	
12-5-2022 18:24:20	1652394260.0641394	1200.0	99.2	930168.02	74770.12	7358083.65	25.1	599472889	6090581402	2.632971244507909e-06	2.718937655680149e-06	70.114	0	0	0	0	0	0	0	"mining"	
12-5-2022 18:24:25	1652394265.0701885	1200.0	98.5	930184.12	74770.18	7358084.0	25.1	599473924	6090582505	2.0674986755182623e-06	2.203334337291443e-06	70.114	0	0	0	0	0	0	0	"mining"	
12-5-2022 18:24:30	1652394270.0721245	1200.0	99.0	930201.14	74770.26	7358084.52	25.0	599475439	6090584764	3.0288272630035597e-06	4.516251344636991e-06	70.114	0	0	0	0	0	0	0	"mining"	
