time_stamp	time	cpu_freq	cpu	cpu_user_time	cpu_system_time	cpu_idle_time	memory	net_sent	net_recv	net_upload_rate	net_download_rate	temp	wifi_freq	bit_rate	link_quality	link_quality_max	signal_level	gpu	gpu_mem	state	net
23-4-2022 18:42:53	1650753773.9622154	1800.0	25.9	525862.98	71551.8	5674623.58	8.7	657269340	5235950981	0.0	0.0	39.433	5.745	433.3	68	70	-42	0	0	"augmented_reality"	
23-4-2022 18:43:0	1650753780.014032	1800.0	30.3	525869.29	71553.34	5674639.82	9.1	657524338	5235956477	0.00042135778825944353	9.081570852610223e-06	41.868	5.745	24	69	70	-41	0	0	"augmented_reality"	
23-4-2022 18:43:5	1650753785.01652	1800.0	29.5	525874.44	71554.36	5674653.59	9.2	657524338	5235957233	0.0	1.511247961820147e-06	41.868	5.745	24	69	70	-41	0	0	"augmented_reality"	
23-4-2022 18:43:10	1650753790.0205235	1800.0	31.3	525879.58	71555.4	5674667.41	9.2	657524338	5235957635	0.0	8.033567482701801e-07	44.303	5.745	24	69	70	-41	0	0	"augmented_reality"	
23-4-2022 18:43:15	1650753795.0245447	1800.0	29.7	525884.59	71556.37	5674681.4	9.4	657524338	5235957836	0.0	4.0167695791377195e-07	44.303	5.745	24	69	70	-41	0	0	"augmented_reality"	
23-4-2022 18:43:20	1650753800.0285332	1800.0	29.5	525889.7	71557.43	5674695.21	9.2	657524338	5235958238	0.0	8.033591596897865e-07	45.764	5.745	24	69	70	-41	0	0	"augmented_reality"	
23-4-2022 18:43:25	1650753805.032548	1800.0	29.8	525894.78	71558.42	5674709.18	9.9	657524338	5235958439	0.0	4.0167747464201463e-07	45.277	5.745	24	69	70	-41	0	0	"augmented_reality"	
23-4-2022 18:43:30	1650753810.0365415	1800.0	29.6	525900.02	71559.4	5674722.91	9.2	657524338	5235958841	0.0	8.033583558816424e-07	44.79	5.745	24	69	70	-41	0	0	"augmented_reality"	
23-4-2022 18:43:35	1650753815.0447557	1800.0	34.2	525905.2	71560.44	5674736.71	9.2	657524338	5235959597	0.0	1.5095200893574414e-06	45.277	5.745	24	69	70	-41	0	0	"augmented_reality"	
23-4-2022 18:43:40	1650753820.048767	1800.0	30.0	525910.26	71561.43	5674750.66	9.4	657524626	5235960170	5.755382580189148e-07	1.1450813258501326e-06	44.79	5.745	433.3	69	70	-41	0	0	"augmented_reality"	
23-4-2022 18:43:45	1650753825.0528119	1800.0	29.6	525915.39	71562.41	5674764.52	9.2	657524692	5235960600	1.3189330435236273e-07	8.59304861689636e-07	45.277	5.745	390	69	70	-41	0	0	"augmented_reality"	
23-4-2022 18:43:50	1650753830.05682	1800.0	29.5	525920.53	71563.25	5674778.55	9.5	657524692	5235960801	0.0	4.0167801050974465e-07	45.764	5.745	24	69	70	-41	0	0	"augmented_reality"	
23-4-2022 18:43:55	1650753835.0605159	1800.0	29.9	525925.79	71564.34	5674792.16	9.2	657524692	5235961002	0.0	4.0170306392207525e-07	45.764	5.745	24	69	70	-41	0	0	"augmented_reality"	
23-4-2022 18:44:0	1650753840.0645046	1800.0	31.7	525930.93	71565.24	5674806.08	9.7	657524826	5235961656	2.6778637380439057e-07	1.3069573766273987e-06	47.225	5.745	24	69	70	-41	0	0	"augmented_reality"	
23-4-2022 18:44:5	1650753845.0685294	1800.0	30.2	525936.02	71566.24	5674819.96	9.2	657524826	5235962444	0.0	1.574732421016732e-06	46.251	5.745	24	69	70	-41	0	0	"augmented_reality"	
23-4-2022 18:44:10	1650753850.0725322	1800.0	31.7	525941.18	71567.26	5674833.79	9.2	657524826	5235962645	0.0	4.0167843154967844e-07	46.738	5.745	24	69	70	-41	0	0	"augmented_reality"	
23-4-2022 18:44:15	1650753855.0765853	1800.0	29.9	525946.26	71568.19	5674847.77	9.5	657524826	5235963047	0.0	8.033487868606267e-07	46.251	5.745	24	69	70	-41	0	0	"augmented_reality"	
23-4-2022 18:44:20	1650753860.0807285	1800.0	29.8	525951.4	71569.28	5674861.54	9.1	657524826	5235963248	0.0	4.0166715946687624e-07	47.225	5.745	24	69	70	-41	0	0	"augmented_reality"	
23-4-2022 18:44:25	1650753865.0847113	1800.0	29.9	525956.48	71570.24	5674875.5	9.7	657524826	5235963650	0.0	8.033600783296349e-07	46.251	5.745	24	69	70	-41	0	0	"augmented_reality"	
23-4-2022 18:44:30	1650753870.0887392	1800.0	30.0	525961.69	71571.24	5674889.27	9.2	657524826	5235964052	0.0	8.033528440977007e-07	47.225	5.745	24	69	70	-41	0	0	"augmented_reality"	
23-4-2022 18:44:35	1650753875.0924942	1800.0	32.0	525966.86	71572.26	5674903.1	9.2	657524826	5235964607	0.0	1.1091669950403267e-06	47.225	5.745	24	68	70	-42	0	0	"augmented_reality"	
23-4-2022 18:44:40	1650753880.096504	1800.0	29.8	525971.99	71573.17	5674917.01	9.6	657525114	5235965453	5.755384499715985e-07	1.6906441967915707e-06	46.251	5.745	390	68	70	-42	0	0	"augmented_reality"	
23-4-2022 18:44:45	1650753885.1005502	1800.0	29.6	525977.09	71574.24	5674930.79	9.2	657525180	5235965883	1.3189326664789766e-07	8.593046160393331e-07	47.225	5.745	390	68	70	-42	0	0	"augmented_reality"	
23-4-2022 18:44:50	1650753890.1045635	1800.0	30.2	525982.19	71575.21	5674944.72	9.7	657525180	5235966084	0.0	4.016775894706936e-07	48.199	5.745	24	68	70	-42	0	0	"augmented_reality"	
23-4-2022 18:44:55	1650753895.1085825	1800.0	29.6	525987.56	71576.25	5674958.27	9.2	657525180	5235966486	0.0	8.033542603127436e-07	47.225	5.745	24	68	70	-42	0	0	"augmented_reality"	
23-4-2022 18:45:0	1650753900.11254	1800.0	33.0	525992.71	71577.29	5674972.12	9.2	657525180	5235967032	0.0	1.091136363387305e-06	48.199	5.745	24	68	70	-42	0	0	"augmented_reality"	
23-4-2022 18:45:5	1650753905.116545	1800.0	29.9	525997.83	71578.3	5674985.97	9.5	657525180	5235967587	0.0	1.1091116115164635e-06	46.738	5.745	24	68	70	-42	0	0	"augmented_reality"	
23-4-2022 18:45:10	1650753910.1205738	1800.0	30.8	526002.98	71579.34	5674999.8	9.2	657525180	5235967989	0.0	8.033526909936709e-07	47.225	5.745	24	68	70	-42	0	0	"augmented_reality"	
23-4-2022 18:45:15	1650753915.124568	1800.0	29.5	526008.12	71580.25	5675013.76	9.4	657525180	5235968190	0.0	4.0167912052601944e-07	46.738	5.745	24	68	70	-42	0	0	"augmented_reality"	
23-4-2022 18:45:20	1650753920.128628	1800.0	29.6	526013.32	71581.27	5675027.54	9.2	657525180	5235968592	0.0	8.033476768689441e-07	47.712	5.745	24	68	70	-42	0	0	"augmented_reality"	
23-4-2022 18:45:25	1650753925.1326337	1800.0	30.1	526018.44	71582.2	5675041.5	9.7	657525180	5235968994	0.0	8.033564037828466e-07	47.225	5.745	24	68	70	-42	0	0	"augmented_reality"	
23-4-2022 18:45:30	1650753930.136513	1800.0	30.3	526023.72	71583.2	5675055.24	9.6	657525180	5235969195	0.0	4.0168834538136957e-07	47.712	5.745	24	68	70	-42	0	0	"augmented_reality"	
23-4-2022 18:45:35	1650753935.1405501	1800.0	32.2	526028.81	71584.23	5675069.11	9.2	657525180	5235969951	0.0	1.510780153258556e-06	48.686	5.745	24	68	70	-42	0	0	"augmented_reality"	
23-4-2022 18:45:40	1650753940.1445332	1800.0	29.5	526033.93	71585.19	5675083.0	9.3	657525468	5235970797	5.755415212319517e-07	1.690653218618858e-06	47.712	5.745	390	68	70	-42	0	0	"augmented_reality"	
23-4-2022 18:45:45	1650753945.1489372	1800.0	30.4	526039.09	71586.24	5675096.81	9.1	657525534	5235971026	1.3188383492475844e-07	4.575969423904497e-07	48.199	5.745	433.3	68	70	-42	0	0	"augmented_reality"	
23-4-2022 18:45:50	1650753950.1525092	1800.0	29.9	526044.28	71587.08	5675110.75	9.5	657525534	5235971428	0.0	8.034260345054168e-07	49.66	5.745	24	68	70	-42	0	0	"augmented_reality"	
23-4-2022 18:45:55	1650753955.1565576	1800.0	30.2	526049.71	71588.12	5675124.31	9.6	657525534	5235971830	0.0	8.033495523739191e-07	47.712	5.745	24	68	70	-42	0	0	"augmented_reality"	
23-4-2022 18:46:0	1650753960.1605616	1800.0	30.0	526054.72	71589.1	5675138.28	9.9	657525534	5235972175	0.0	6.894478899067357e-07	48.199	5.745	24	68	70	-42	0	0	"augmented_reality"	
23-4-2022 18:46:5	1650753965.1645212	1800.0	29.4	526059.93	71590.06	5675152.09	9.2	657525534	5235973085	0.0	1.818559825821531e-06	48.686	5.745	24	68	70	-42	0	0	"augmented_reality"	
23-4-2022 18:46:10	1650753970.1685123	1800.0	34.3	526065.15	71591.04	5675165.89	8.7	657526696	5235973633	2.3221464037514305e-06	1.0951258427330327e-06	48.686	5.745	24	68	70	-42	0	0	"augmented_reality"	
23-4-2022 18:46:15	1650753975.172514	1800.0	29.7	526070.27	71591.9	5675179.87	9.4	657526696	5235974035	0.0	8.033570544813911e-07	48.686	5.745	24	68	70	-42	0	0	"augmented_reality"	
23-4-2022 18:46:20	1650753980.176544	1800.0	30.6	526075.42	71592.96	5675193.64	9.5	657526696	5235974437	0.0	8.033524996137156e-07	48.199	5.745	24	68	70	-42	0	0	"augmented_reality"	
23-4-2022 18:46:25	1650753985.1805427	1800.0	30.0	526080.57	71593.83	5675207.6	9.6	657526696	5235974638	0.0	4.0167875689932275e-07	48.199	5.745	24	68	70	-42	0	0	"augmented_reality"	
23-4-2022 18:46:30	1650753990.184578	1800.0	29.5	526085.65	71594.97	5675221.39	9.2	657526696	5235975040	0.0	8.033516575429956e-07	48.199	5.745	24	68	70	-42	0	0	"augmented_reality"	
23-4-2022 18:46:35	1650753995.1885858	1800.0	32.4	526090.76	71595.94	5675235.3	9.1	657526696	5235975796	0.0	1.5107890070339089e-06	48.686	5.745	24	68	70	-42	0	0	"augmented_reality"	
23-4-2022 18:46:40	1650754000.1925836	1800.0	29.7	526095.87	71596.93	5675249.2	9.2	657526984	5235976441	5.755398210659202e-07	1.2889693909288838e-06	48.199	5.745	433.3	68	70	-42	0	0	"augmented_reality"	
23-4-2022 18:46:45	1650754005.1966417	1800.0	31.2	526100.98	71598.0	5675263.0	9.4	657527050	5235976871	1.3189295244486026e-07	8.593025689589381e-07	48.199	5.745	433.3	68	70	-42	0	0	"augmented_reality"	
23-4-2022 18:46:50	1650754010.2006075	1800.0	29.6	526106.05	71598.92	5675277.01	9.5	657527050	5235977216	0.0	6.894531458078686e-07	47.225	5.745	24	68	70	-42	0	0	"augmented_reality"	
23-4-2022 18:46:55	1650754015.2045574	1800.0	30.2	526111.45	71599.92	5675290.62	9.2	657527050	5235977417	0.0	4.016826802747673e-07	48.686	5.745	24	69	70	-41	0	0	"augmented_reality"	
23-4-2022 18:47:0	1650754020.2085567	1800.0	29.4	526116.5	71600.82	5675304.62	9.9	657527050	5235977963	0.0	1.0911272655128617e-06	48.199	5.745	24	68	70	-42	0	0	"augmented_reality"	
23-4-2022 18:47:5	1650754025.2125943	1800.0	29.8	526121.71	71601.84	5675318.36	9.2	657527050	5235978518	0.0	1.109104371903506e-06	48.199	5.745	24	68	70	-42	0	0	"augmented_reality"	
23-4-2022 18:47:10	1650754030.2164998	1800.0	33.7	526126.9	71602.9	5675332.12	9.2	657527050	5235978920	0.0	8.033724801732198e-07	49.173	5.745	24	68	70	-42	0	0	"augmented_reality"	
23-4-2022 18:47:15	1650754035.220506	1800.0	29.8	526132.0	71603.86	5675346.04	9.4	657527050	5235979322	0.0	8.03356327230146e-07	49.173	5.745	24	68	70	-42	0	0	"augmented_reality"	
23-4-2022 18:47:20	1650754040.2245498	1800.0	30.0	526137.14	71604.93	5675359.82	9.2	657527050	5235979523	0.0	4.016751398064491e-07	47.712	5.745	24	68	70	-42	0	0	"augmented_reality"	
23-4-2022 18:47:25	1650754045.2285433	1800.0	29.8	526142.27	71605.86	5675373.77	9.7	657527050	5235979925	0.0	8.033583558816424e-07	48.199	5.745	24	68	70	-42	0	0	"augmented_reality"	
23-4-2022 18:47:30	1650754050.2326658	1800.0	30.2	526147.41	71606.96	5675387.51	9.2	657527050	5235980327	0.0	8.033376488072621e-07	49.173	5.745	24	68	70	-42	0	0	"augmented_reality"	
23-4-2022 18:47:35	1650754055.2366755	1800.0	33.7	526152.56	71607.99	5675401.31	9.2	657527050	5235980882	0.0	1.109110554632768e-06	50.147	5.745	24	68	70	-42	0	0	"augmented_reality"	
23-4-2022 18:47:40	1650754060.2405148	1800.0	29.9	526157.66	71608.95	5675415.22	9.3	657527338	5235981728	5.755580572416419e-07	1.690701793147323e-06	48.199	5.745	433.3	67	70	-43	0	0	"augmented_reality"	
23-4-2022 18:47:45	1650754065.2482982	1800.0	31.8	526162.84	71609.98	5675429.02	9.2	657527404	5235982158	1.3179483727180598e-07	8.586633337405541e-07	50.634	5.745	433.3	67	70	-43	0	0	"augmented_reality"	
23-4-2022 18:47:50	1650754070.2485027	1800.0	29.7	526167.96	71610.9	5675442.96	9.5	657527404	5235982359	0.0	4.0198355379633154e-07	49.66	5.745	24	68	70	-42	0	0	"augmented_reality"	
23-4-2022 18:47:55	1650754075.2525783	1800.0	30.2	526173.22	71612.0	5675456.6	9.2	657527404	5235982761	0.0	8.033451889676946e-07	50.147	5.745	24	68	70	-42	0	0	"augmented_reality"	
23-4-2022 18:48:0	1650754080.2565753	1800.0	30.1	526178.23	71613.03	5675470.55	10.2	657527404	5235983106	0.0	6.894488425328701e-07	48.199	5.745	24	68	70	-42	0	0	"augmented_reality"	
23-4-2022 18:48:5	1650754085.2605646	1800.0	29.7	526183.36	71614.06	5675484.33	9.2	657527404	5235983862	0.0	1.5107946216769268e-06	49.66	5.745	24	68	70	-42	0	0	"augmented_reality"	
23-4-2022 18:48:10	1650754090.2645307	1800.0	33.0	526188.58	71615.07	5675498.11	9.2	657527538	5235984450	2.677875859026198e-07	1.1750679142592571e-06	50.147	5.745	24	68	70	-42	0	0	"augmented_reality"	
23-4-2022 18:48:15	1650754095.268571	1800.0	30.2	526193.65	71616.07	5675512.03	9.5	657527538	5235984651	0.0	4.0167542687493216e-07	49.66	5.745	24	68	70	-42	0	0	"augmented_reality"	
23-4-2022 18:48:20	1650754100.2726176	1800.0	29.2	526198.78	71617.12	5675525.85	9.2	657527538	5235985135	0.0	9.672171965848144e-07	50.147	5.745	24	68	70	-42	0	0	"augmented_reality"	
23-4-2022 18:48:25	1650754105.2766063	1800.0	29.6	526203.81	71618.03	5675539.84	10.0	657527538	5235985537	0.0	8.033591214131716e-07	49.173	5.745	24	68	70	-42	0	0	"augmented_reality"	
23-4-2022 18:48:30	1650754110.280592	1800.0	29.8	526208.94	71619.09	5675553.63	9.2	657527538	5235985819	0.0	5.635507775140904e-07	48.686	5.745	24	68	70	-42	0	0	"augmented_reality"	
23-4-2022 18:48:35	1650754115.2846298	1800.0	34.3	526214.19	71620.03	5675567.47	9.2	657527538	5235986637	0.0	1.634679879263153e-06	49.66	5.745	24	68	70	-42	0	0	"augmented_reality"	
23-4-2022 18:48:40	1650754120.2886088	1800.0	29.4	526219.23	71621.0	5675581.41	9.5	657527826	5235987210	5.755419874082634e-07	1.145088745781024e-06	48.686	5.745	390	67	70	-43	0	0	"augmented_reality"	
23-4-2022 18:48:45	1650754125.2926452	1800.0	29.9	526224.44	71622.0	5675595.19	9.2	657527892	5235987640	1.318935242955054e-07	8.593062946525351e-07	48.686	5.745	390	67	70	-43	0	0	"augmented_reality"	
23-4-2022 18:48:50	1650754130.2966435	1800.0	30.0	526229.54	71622.96	5675609.11	9.6	657527892	5235988103	0.0	9.252601102805422e-07	49.173	5.745	24	68	70	-42	0	0	"augmented_reality"	
23-4-2022 18:48:55	1650754135.3007815	1800.0	30.0	526234.88	71624.03	5675622.69	9.2	657527892	5235988304	0.0	4.016675804840621e-07	50.147	5.745	24	68	70	-42	0	0	"augmented_reality"	
23-4-2022 18:49:0	1650754140.304754	1800.0	30.1	526239.98	71624.97	5675636.63	10.0	657527892	5235988850	0.0	1.0911330881350276e-06	49.173	5.745	24	68	70	-42	0	0	"augmented_reality"	
23-4-2022 18:49:5	1650754145.30874	1800.0	29.6	526245.24	71625.93	5675650.37	9.5	657527892	5235989606	0.0	1.5107956294377832e-06	49.66	5.745	24	68	70	-42	0	0	"augmented_reality"	
23-4-2022 18:49:10	1650754150.312502	1800.0	33.8	526250.44	71627.02	5675664.16	9.2	657527892	5235989807	0.0	4.0169776206075877e-07	50.147	5.745	24	68	70	-42	0	0	"augmented_reality"	
23-4-2022 18:49:15	1650754155.3165202	1800.0	29.6	526255.53	71627.95	5675678.05	9.4	657527892	5235990209	0.0	8.033543751412092e-07	49.173	5.745	24	68	70	-42	0	0	"augmented_reality"	
23-4-2022 18:49:20	1650754160.3206205	1800.0	30.4	526260.66	71629.06	5675691.83	9.2	657527892	5235990611	0.0	8.033412083577472e-07	49.173	5.745	24	68	70	-42	0	0	"augmented_reality"	
23-4-2022 18:49:25	1650754165.3245993	1800.0	29.9	526265.74	71630.03	5675705.77	9.6	657527892	5235990812	0.0	4.0168036451706595e-07	49.66	5.745	24	68	70	-42	0	0	"augmented_reality"	
23-4-2022 18:49:30	1650754170.3286164	1800.0	29.6	526270.88	71631.07	5675719.53	9.5	657527892	5235991214	0.0	8.03354566522058e-07	49.66	5.745	24	68	70	-42	0	0	"augmented_reality"	
23-4-2022 18:49:35	1650754175.332642	1800.0	31.7	526275.96	71632.13	5675733.41	9.7	657527892	5235991769	0.0	1.1091070140870637e-06	50.147	5.745	24	68	70	-42	0	0	"augmented_reality"	
23-4-2022 18:49:40	1650754180.3366528	1800.0	29.8	526281.08	71633.12	5675747.25	9.3	657528180	5235992615	5.75538340284335e-07	1.690643874585234e-06	49.66	5.745	390	67	70	-43	0	0	"augmented_reality"	
23-4-2022 18:49:45	1650754185.3406718	1800.0	31.6	526286.27	71634.14	5675761.01	9.0	657528246	5235993045	1.3189398303642058e-07	8.593092834191038e-07	50.147	5.745	390	67	70	-43	0	0	"augmented_reality"	
23-4-2022 18:49:50	1650754190.344649	1800.0	29.6	526291.33	71635.12	5675774.93	9.4	657528246	5235993246	0.0	4.016804793473972e-07	48.686	5.745	24	68	70	-42	0	0	"augmented_reality"	
23-4-2022 18:49:55	1650754195.3485603	1800.0	29.6	526296.74	71636.16	5675788.49	9.5	657528246	5235993447	0.0	4.016857807525041e-07	49.173	5.745	24	68	70	-42	0	0	"augmented_reality"	
23-4-2022 18:50:0	1650754200.3525345	1800.0	30.1	526301.79	71637.16	5675802.41	9.7	657528246	5235993993	0.0	1.0911327242193215e-06	50.634	5.745	24	68	70	-42	0	0	"augmented_reality"	
23-4-2022 18:50:5	1650754205.356575	1800.0	30.0	526307.01	71638.15	5675816.16	9.2	657528246	5235994548	0.0	1.1091037377813254e-06	50.147	5.745	24	68	70	-42	0	0	"augmented_reality"	
23-4-2022 18:50:10	1650754210.3606167	1800.0	34.7	526312.22	71639.15	5675829.93	8.7	657529295	5235995297	2.0963054842677447e-06	1.4967900931520885e-06	49.66	5.745	24	68	70	-42	0	0	"augmented_reality"	
23-4-2022 18:50:15	1650754215.36464	1800.0	29.9	526317.23	71640.16	5675843.89	9.3	657529295	5235995807	0.0	1.0191799039421547e-06	50.147	5.745	24	68	70	-42	0	0	"augmented_reality"	
23-4-2022 18:50:20	1650754220.3686876	1800.0	30.2	526322.36	71641.24	5675857.69	9.5	657529429	5235996040	2.677832224003462e-07	4.656230658155274e-07	50.147	5.745	24	68	70	-42	0	0	"augmented_reality"	
23-4-2022 18:50:25	1650754225.3725107	1800.0	29.6	526327.35	71642.26	5675871.65	9.5	657529429	5235996442	0.0	8.033857245400905e-07	49.173	5.745	24	68	70	-42	0	0	"augmented_reality"	
23-4-2022 18:50:30	1650754230.3765435	1800.0	29.6	526332.55	71643.32	5675885.42	9.2	657529429	5235996643	0.0	4.016760201510975e-07	48.686	5.745	24	68	70	-42	0	0	"augmented_reality"	
23-4-2022 18:50:35	1650754235.3805573	1800.0	31.1	526337.58	71644.34	5675899.35	9.1	657529429	5235997399	0.0	1.5107872074776703e-06	49.66	5.745	24	68	70	-42	0	0	"augmented_reality"	
23-4-2022 18:50:40	1650754240.384586	1800.0	30.1	526342.8	71645.28	5675913.2	9.3	657529717	5235998245	5.755362562342717e-07	1.690637752688173e-06	49.66	5.745	433.3	67	70	-43	0	0	"augmented_reality"	
23-4-2022 18:50:45	1650754245.3885	1800.0	31.8	526347.99	71646.3	5675926.97	9.2	657529783	5235998474	1.3189675440214796e-07	4.576417690619983e-07	50.634	5.745	433.3	67	70	-43	0	0	"augmented_reality"	
23-4-2022 18:50:50	1650754250.392514	1800.0	29.7	526353.01	71647.33	5675940.91	9.4	657529783	5235998876	0.0	8.033550641126919e-07	50.147	5.745	24	68	70	-42	0	0	"augmented_reality"	
