time_stamp	time	cpu_freq	cpu	cpu_user_time	cpu_system_time	cpu_idle_time	memory	net_sent	net_recv	net_upload_rate	net_download_rate	temp	wifi_freq	bit_rate	link_quality	link_quality_max	signal_level	gpu	gpu_mem	state	net
26-4-2022 16:39:36	1651005576.344012	1200.0	19.7	478123.71	34411.95	2315639.17	22.1	119550905	2580618413	0.0	0.0	50.147	0	0	0	0	0	0	0	"mining"	
26-4-2022 16:39:42	1651005582.4297376	1200.0	4.5	478124.64	34412.25	2315661.97	23.0	119800395	2580657988	0.00040995933536433125	6.502922240187346e-05	50.634	0	0	0	0	0	0	0	"mining"	
26-4-2022 16:39:47	1651005587.4337466	600.0	2.7	478124.74	34412.34	2315681.78	22.9	119802599	2580664340	4.404468489758716e-06	1.2693822072117678e-05	50.634	0	0	0	0	0	0	0	"mining"	
26-4-2022 16:39:52	1651005592.437831	1200.0	4.0	478124.83	34412.46	2315701.46	23.0	119802957	2580664830	7.154155986490032e-07	9.792001210558982e-07	50.634	0	0	0	0	0	0	0	"mining"	
26-4-2022 16:39:57	1651005597.44012	1200.0	99.2	478136.52	34412.6	2315705.13	23.7	119807374	2580675710	8.829957545166438e-06	2.175004258352068e-05	55.991	0	0	0	0	0	0	0	"mining"	
26-4-2022 16:40:2	1651005602.4441202	1200.0	90.4	478154.59	34412.68	2315706.26	23.8	119808517	2580678147	2.2841725765471788e-06	4.870103734947922e-06	58.426	0	0	0	0	0	0	0	"mining"	
26-4-2022 16:40:7	1651005607.4481187	1200.0	98.5	478173.3	34412.74	2315706.9	23.8	119808862	2580678934	6.894486454375918e-07	1.5727422723460428e-06	58.913	0	0	0	0	0	0	0	"mining"	
26-4-2022 16:40:12	1651005612.4521306	1200.0	98.5	478191.02	34412.81	2315708.3	23.8	119809940	2580680452	2.1542714688298226e-06	3.0335659459032197e-06	59.887	0	0	0	0	0	0	0	"mining"	
26-4-2022 16:40:17	1651005617.4547658	1200.0	98.5	478209.01	34412.86	2315709.5	23.8	119810352	2580681747	8.235659411264767e-07	2.588635664463076e-06	59.4	0	0	0	0	0	0	0	"mining"	
26-4-2022 16:40:22	1651005622.4561183	1200.0	98.5	478227.25	34412.89	2315710.47	23.8	119811084	2580682735	1.4636040808701144e-06	1.97546561734928e-06	60.374	0	0	0	0	0	0	0	"mining"	
26-4-2022 16:40:27	1651005627.4601188	1200.0	93.7	478244.53	34412.97	2315712.17	23.9	119812463	2580684593	2.7557951294671378e-06	3.7130292607323728e-06	60.861	0	0	0	0	0	0	0	"mining"	
26-4-2022 16:40:32	1651005632.4641201	1200.0	98.7	478263.32	34413.01	2315712.7	23.8	119812851	2580686152	7.753794825622634e-07	3.115506735346826e-06	61.348	0	0	0	0	0	0	0	"mining"	
26-4-2022 16:40:37	1651005637.468138	1200.0	86.6	478281.58	34413.07	2315713.67	23.9	119813605	2580687524	1.5067891954649936e-06	2.741796785381925e-06	62.322	0	0	0	0	0	0	0	"mining"	
26-4-2022 16:40:42	1651005642.472118	1200.0	81.3	478298.59	34413.12	2315715.69	23.8	119814511	2580688929	1.810558823659737e-06	2.8077650631809386e-06	61.835	0	0	0	0	0	0	0	"mining"	
26-4-2022 16:40:47	1651005647.4761193	1200.0	90.4	478317.31	34413.17	2315716.41	23.8	119814989	2580689936	9.552355481050564e-07	2.0123895333510287e-06	62.322	0	0	0	0	0	0	0	"mining"	
26-4-2022 16:40:52	1651005652.4801185	1200.0	86.3	478335.2	34413.22	2315717.68	23.8	119816001	2580690996	2.022382404210652e-06	2.1183056802996946e-06	62.322	0	0	0	0	0	0	0	"mining"	
26-4-2022 16:40:57	1651005657.4838815	1200.0	73.7	478350.98	34413.3	2315720.68	23.9	119817232	2580692711	2.460148511697763e-06	3.427420550415649e-06	62.322	0	0	0	0	0	0	0	"mining"	
26-4-2022 16:41:2	1651005662.484431	1200.0	98.5	478366.7	34413.36	2315723.77	23.9	119817974	2580694223	1.483836910053364e-06	3.0236676657691193e-06	62.809	0	0	0	0	0	0	0	"mining"	
26-4-2022 16:41:7	1651005667.4881182	1200.0	98.5	478385.67	34413.38	2315724.08	23.9	119817974	2580694648	0.0	8.493736475248827e-07	64.757	0	0	0	0	0	0	0	"mining"	
26-4-2022 16:41:12	1651005672.4921176	1200.0	98.5	478404.1	34413.44	2315724.94	23.9	119818362	2580695667	7.753797781096559e-07	2.0363711182828333e-06	64.27	0	0	0	0	0	0	0	"mining"	
26-4-2022 16:41:17	1651005677.4961321	1200.0	98.5	478423.22	34413.46	2315725.24	23.9	119818472	2580695882	2.1982350405877392e-07	4.296550306603308e-07	64.757	0	0	0	0	0	0	0	"mining"	
26-4-2022 16:41:22	1651005682.5001173	1200.0	80.6	478440.56	34413.53	2315727.03	23.9	119819828	2580697513	2.7098401671221997e-06	3.259402147917631e-06	63.783	0	0	0	0	0	0	0	"mining"	
26-4-2022 16:41:27	1651005687.5041199	1200.0	93.7	478455.93	34413.58	2315730.33	23.9	119821341	2580699589	3.0235795815460683e-06	4.148678923522563e-06	64.27	0	0	0	0	0	0	0	"mining"	
26-4-2022 16:41:32	1651005692.5081208	1200.0	90.1	478472.45	34413.65	2315732.64	23.9	119822074	2580701290	1.4648278733948022e-06	3.3992799626801617e-06	64.757	0	0	0	0	0	0	0	"mining"	
26-4-2022 16:41:37	1651005697.5121179	1200.0	98.5	478491.45	34413.69	2315732.94	23.9	119822140	2580702229	1.3189456118020123e-07	1.8764998931546812e-06	63.783	0	0	0	0	0	0	0	"mining"	
26-4-2022 16:41:42	1651005702.5161185	1200.0	86.8	478507.65	34413.74	2315735.67	23.9	119824456	2580704521	4.628296748188277e-06	4.580335123854719e-06	65.731	0	0	0	0	0	0	0	"mining"	
26-4-2022 16:41:47	1651005707.5201197	1200.0	98.5	478525.98	34413.81	2315736.64	23.9	119825146	2580705450	1.378896568193082e-06	1.8565143650019902e-06	65.731	0	0	0	0	0	0	0	"mining"	
26-4-2022 16:41:52	1651005712.5241182	1200.0	98.2	478544.69	34413.86	2315737.26	23.9	119825533	2580706297	7.73381524012603e-07	1.6926463845960588e-06	66.218	0	0	0	0	0	0	0	"mining"	
26-4-2022 16:41:57	1651005717.5281343	1200.0	98.5	478562.73	34413.9	2315738.42	23.9	119826570	2580707582	2.07233543346516e-06	2.5679373500508497e-06	66.218	0	0	0	0	0	0	0	"mining"	
26-4-2022 16:42:2	1651005722.532123	1200.0	98.0	478580.48	34413.97	2315739.77	23.9	119827433	2580709154	1.7246241835312615e-06	3.14149387776494e-06	66.705	0	0	0	0	0	0	0	"mining"	
26-4-2022 16:42:7	1651005727.5361185	1200.0	98.7	478598.2	34414.03	2315741.17	23.9	119828339	2580710654	1.810553216419184e-06	2.997604662945669e-06	66.705	0	0	0	0	0	0	0	"mining"	
26-4-2022 16:42:12	1651005732.5401254	1200.0	98.2	478616.15	34414.08	2315742.43	23.9	119829070	2580711815	1.4608293315055235e-06	2.320140702979361e-06	66.705	0	0	0	0	0	0	0	"mining"	
26-4-2022 16:42:17	1651005737.5441203	1200.0	98.5	478634.68	34414.12	2315743.25	23.9	119829415	2580712602	6.894491381759988e-07	1.5727433963609018e-06	66.705	0	0	0	0	0	0	0	"mining"	
26-4-2022 16:42:22	1651005742.5481188	1200.0	98.5	478653.3	34414.16	2315743.96	23.9	119830149	2580713740	1.466826973191862e-06	2.2741813290086365e-06	66.218	0	0	0	0	0	0	0	"mining"	
26-4-2022 16:42:27	1651005747.552136	1200.0	90.2	478671.69	34414.2	2315744.84	23.8	119830906	2580714668	1.512784594172134e-06	1.8545100441106214e-06	67.679	0	0	0	0	0	0	0	"mining"	
26-4-2022 16:42:32	1651005752.5561225	1200.0	86.7	478689.74	34414.28	2315745.94	23.8	119831983	2580716808	2.1522839422322244e-06	4.276590191622061e-06	67.192	0	0	0	0	0	0	0	"mining"	
26-4-2022 16:42:37	1651005757.5601213	1200.0	98.5	478708.34	34414.34	2315746.74	23.8	119832394	2580718104	8.213431297792121e-07	2.5899287012016034e-06	67.192	0	0	0	0	0	0	0	"mining"	
26-4-2022 16:42:42	1651005762.5637932	1200.0	98.5	478726.83	34414.41	2315747.52	23.9	119833367	2580719448	1.9445719512643137e-06	2.686027443473009e-06	68.166	0	0	0	0	0	0	0	"mining"	
26-4-2022 16:42:47	1651005767.5641246	1200.0	98.5	478745.1	34414.46	2315748.48	23.8	119834058	2580720592	1.3819084066064272e-06	2.2878483605756186e-06	68.166	0	0	0	0	0	0	0	"mining"	
26-4-2022 16:42:52	1651005772.5681179	1200.0	95.4	478762.98	34414.52	2315749.73	23.9	119834920	2580721580	1.7226242183192906e-06	1.9744231179808112e-06	68.166	0	0	0	0	0	0	0	"mining"	
26-4-2022 16:42:57	1651005777.5721262	1200.0	85.6	478780.31	34414.59	2315751.39	23.9	119836517	2580723794	3.1914415533354436e-06	4.4244530989885235e-06	69.14	0	0	0	0	0	0	0	"mining"	
26-4-2022 16:43:2	1651005782.57612	1200.0	98.5	478798.55	34414.62	2315752.39	23.9	119837249	2580725366	1.4628315634003391e-06	3.1414907345154826e-06	68.166	0	0	0	0	0	0	0	"mining"	
26-4-2022 16:43:7	1651005787.5801182	1200.0	86.1	478816.62	34414.68	2315753.55	23.8	119837940	2580726295	1.3808957585396428e-06	1.8565154264592303e-06	68.653	0	0	0	0	0	0	0	"mining"	
26-4-2022 16:43:12	1651005792.584124	1200.0	90.9	478835.02	34414.73	2315754.49	23.8	119838672	2580727815	1.4628280088327214e-06	3.0375663571389843e-06	68.166	0	0	0	0	0	0	0	"mining"	
